pair	nsnps	mismatch	pmr
AHUR770c - I12367	11525	3723	0.32303687635574835
AHUR770c - I12941	16506	5243	0.3176420695504665
AHUR770c - I12942	10354	3252	0.3140815143905737
AHUR770c - I12943	16564	5304	0.32021250905578363
AHUR770c - I8575	13675	4407	0.32226691042047534
AHUR770c - I8576	15315	4996	0.32621612797910543
AHUR770c - Cuncaicha15-03	15432	4972	0.3221876620010368
AHUR770c - Cuncaicha15-07	15592	5027	0.3224089276552078
AHUR770c - I0038	17433	5730	0.328686972982275
AHUR770c - I0040	15038	4975	0.330828567628674
AHUR770c - I0041	14285	4654	0.3257962898144907
AHUR770c - I0238	4529	1447	0.3194965776109516
AHUR770c - I0308	12754	4168	0.3267994354712247
AHUR770c - I0309	14116	4485	0.3177245678662511
AHUR770c - I1748	1493	463	0.3101138647019424
AHUR770c - I1753	16136	5228	0.32399603371343577
AHUR770c - I1754	16524	5440	0.3292181069958848
AHUR770c - I2230	16378	5332	0.3255586762730492
AHUR770c - I2232	1664	517	0.31069711538461536
AHUR770c - I7086	5338	1750	0.32783814162607716
AHUR770c - I7090	8417	2814	0.33432339313294523
AHUR770c - Lapa01	12356	3914	0.3167691809647135
AHUR770c - Lapa05	6678	2181	0.3265947888589398
AHUR770c - Lapa14	13057	4232	0.32411733169947154
AHUR770c - Lapa15	14476	4754	0.3284056369162752
AHUR770c - Lapa22	12745	4151	0.3256963515103962
AHUR770c - Lapa24	15077	4900	0.32499834184519466
AHUR770c - Lapa25	14029	4542	0.32375793000213843
AHUR770c - AM66	1310	449	0.3427480916030534
AHUR770c - AM71	4603	1503	0.3265261785791875
AHUR770c - AM73	989	301	0.30434782608695654
AHUR770c - AM74	11841	3939	0.3326577147200405
AHUR770c - MA577	16649	5468	0.32842813382185115
AHUR770c - Yaghan890	7564	2401	0.3174246430460074
AHUR770c - Yaghan894	13706	4472	0.32628046111192177
AHUR770c - Yaghan895	14287	4584	0.3208511233988941
AHUR770c - Anzick	18495	6236	0.33717220870505543
SA5832 - Sumidouro4	21787	7185	0.32978381603708634
SA5832 - Sumidouro5	24168	8222	0.34020191989407483
SA5832 - Sumidouro6	23347	7694	0.3295498350965863
SA5832 - Sumidouro7	20133	6749	0.3352207818010232
SA5832 - Sumidouro8	15273	4981	0.3261310809926013
SA5832 - I12354	23558	7256	0.3080057729858222
SA5832 - I12355	22571	6911	0.3061893580257853
SA5832 - I12356	22408	6753	0.30136558372009997
SA5832 - I12357	22214	6778	0.3051228954713244
SA5832 - I12358	23091	7202	0.3118964098566541
SA5832 - I12359	19986	6184	0.3094165916141299
SA5832 - I12360	14950	4653	0.3112374581939799
SA5832 - I12361	15729	4797	0.30497806599275223
SA5832 - I12362	23082	6794	0.2943419114461485
SA5832 - I12363	22657	6994	0.30869047093613455
SA5832 - I12364	17905	5520	0.30829377268919295
SA5832 - I12365	20197	6247	0.3093033618854285
SA5832 - I12366	22237	6987	0.3142060529747718
SA5832 - I12367	20750	6375	0.3072289156626506
SA5832 - I12941	23377	7273	0.311117765324892
SA5832 - I12942	19953	6192	0.3103292737934145
SA5832 - I12943	23428	7222	0.30826361618576065
SA5832 - I8575	22026	6861	0.3114955053119041
SA5832 - I8576	22877	7038	0.30764523320365433
SA5832 - Cuncaicha15-03	22881	7216	0.31537083169441893
SA5832 - Cuncaicha15-07	22978	7284	0.31699886848289666
SA5832 - I0038	23754	7818	0.3291235160394039
SA5832 - I0040	22756	7471	0.32830901740200386
SA5832 - I0041	22288	7085	0.3178840631730079
SA5832 - I0238	13405	4451	0.3320402834763148
SA5832 - I0308	21442	6994	0.3261822591176196
SA5832 - I0309	22227	7285	0.3277545327754533
SA5832 - I1748	6550	2075	0.31679389312977096
SA5832 - I1753	23214	7473	0.3219178082191781
SA5832 - I1754	23381	7468	0.31940464479705744
SA5832 - I2230	23342	7524	0.3223374175306315
SA5832 - I2232	7394	2392	0.3235055450365161
SA5832 - I7086	14837	4860	0.3275594796791804
SA5832 - I7090	18379	6031	0.3281462538767071
SA5832 - Lapa01	21263	6883	0.3237078493157127
SA5832 - Lapa05	16533	5366	0.32456299522167786
SA5832 - Lapa14	21643	7023	0.3244929076375733
SA5832 - Lapa15	22419	7320	0.32650876488692626
SA5832 - Lapa22	21485	7089	0.329951128694438
SA5832 - Lapa24	22778	7362	0.3232066028624111
SA5832 - Lapa25	22171	7013	0.31631410400974247
SA5832 - AM66	5899	1907	0.3232751313781997
SA5832 - AM71	13765	4324	0.3141300399564112
SA5832 - AM73	4581	1374	0.2999345121152587
SA5832 - AM74	20918	6708	0.3206807534181088
SA5832 - MA577	23430	7329	0.31280409731113956
SA5832 - Yaghan890	17095	5158	0.30172565077508046
SA5832 - Yaghan894	21991	6764	0.30758037378927744
SA5832 - Yaghan895	22279	6744	0.3027065846761524
SA5832 - Anzick	24154	8333	0.344994617868676
Sumidouro4 - Sumidouro5	22986	7047	0.3065779169929522
Sumidouro4 - Sumidouro6	21834	6583	0.3015022442062838
Sumidouro4 - Sumidouro7	17873	5566	0.31141945951994626
Sumidouro4 - Sumidouro8	12342	3804	0.3082158483228002
Sumidouro4 - I12354	21942	7063	0.3218940844043387
Sumidouro4 - I12355	20464	6626	0.32378811571540267
Sumidouro4 - I12356	20234	6411	0.31684293762973215
Sumidouro4 - I12357	20000	6273	0.31365
Sumidouro4 - I12358	21358	6893	0.32273621125573554
Sumidouro4 - I12359	17034	5303	0.31131853939180465
Sumidouro4 - I12360	11319	3644	0.32193656683452604
Sumidouro4 - I12361	12044	3810	0.31634008635004984
Sumidouro4 - I12362	21241	7017	0.33035167835789275
Sumidouro4 - I12363	20680	6610	0.31963249516441006
Sumidouro4 - I12364	14468	4599	0.31787392867016867
Sumidouro4 - I12365	17320	5557	0.3208429561200924
Sumidouro4 - I12366	20037	6376	0.31821130907820533
Sumidouro4 - I12367	18073	5733	0.31721352293476457
Sumidouro4 - I12941	21738	7049	0.3242708620848284
Sumidouro4 - I12942	17025	5528	0.32469897209985316
Sumidouro4 - I12943	21733	6855	0.31541894814337645
Sumidouro4 - I8575	19872	6304	0.3172302737520129
Sumidouro4 - I8576	21020	6728	0.32007611798287344
Sumidouro4 - Cuncaicha15-03	20997	6623	0.31542601323998665
Sumidouro4 - Cuncaicha15-07	21176	6768	0.3196071023800529
Sumidouro4 - I0038	22327	7231	0.3238679625565459
Sumidouro4 - I0040	20875	6830	0.32718562874251494
Sumidouro4 - I0041	20259	6563	0.3239547855274199
Sumidouro4 - I0238	10253	3371	0.32878181995513506
Sumidouro4 - I0308	19140	6188	0.3233019853709509
Sumidouro4 - I0309	20065	6510	0.32444555195614255
Sumidouro4 - I1748	4191	1358	0.32402767835838703
Sumidouro4 - I1753	21486	6956	0.32374569487107885
Sumidouro4 - I1754	21715	7062	0.3252129864149206
Sumidouro4 - I2230	21696	7146	0.3293694690265487
Sumidouro4 - I2232	4726	1480	0.31316123571730853
Sumidouro4 - I7086	11554	3677	0.3182447637181928
Sumidouro4 - I7090	15332	5116	0.33368118966866683
Sumidouro4 - Lapa01	18767	5792	0.3086268449938722
Sumidouro4 - Lapa05	13086	4162	0.3180498242396454
Sumidouro4 - Lapa14	19350	6040	0.3121447028423773
Sumidouro4 - Lapa15	20301	6249	0.30781734889906903
Sumidouro4 - Lapa22	19115	6094	0.31880721946115614
Sumidouro4 - Lapa24	20886	6609	0.3164320597529446
Sumidouro4 - Lapa25	20085	6232	0.3102813044560617
Sumidouro4 - AM66	3592	1191	0.33157015590200445
Sumidouro4 - AM71	9963	3241	0.32530362340660446
Sumidouro4 - AM73	2545	829	0.32573673870333986
Sumidouro4 - AM74	18333	6113	0.3334424262259314
Sumidouro4 - MA577	21833	6925	0.31718041496816746
Sumidouro4 - Yaghan890	13264	4222	0.31830518697225574
Sumidouro4 - Yaghan894	19589	6374	0.32538669661544745
Sumidouro4 - Yaghan895	20058	6327	0.31543523781035
Sumidouro4 - Anzick	22948	7632	0.33257800244029984
Sumidouro5 - Sumidouro6	24173	7615	0.31502089107682124
Sumidouro5 - Sumidouro7	21670	6683	0.3083987078910937
Sumidouro5 - Sumidouro8	17525	5517	0.3148074179743224
Sumidouro5 - I12354	24288	7959	0.3276926877470356
Sumidouro5 - I12355	23509	7595	0.3230677612829129
Sumidouro5 - I12356	23367	7467	0.31955321607395043
Sumidouro5 - I12357	23218	7539	0.324704970281678
Sumidouro5 - I12358	23984	7735	0.32250667111407605
Sumidouro5 - I12359	21380	6953	0.32521047708138445
Sumidouro5 - I12360	17027	5694	0.3344100546191343
Sumidouro5 - I12361	17606	5678	0.322503691923208
Sumidouro5 - I12362	23902	7730	0.32340389925529245
Sumidouro5 - I12363	23614	7534	0.31904802235961716
Sumidouro5 - I12364	19657	6408	0.32599074121178206
Sumidouro5 - I12365	21632	7095	0.32798631656804733
Sumidouro5 - I12366	23251	7615	0.32751279514859577
Sumidouro5 - I12367	22057	7188	0.3258829396563449
Sumidouro5 - I12941	24184	7900	0.3266622560370493
Sumidouro5 - I12942	21437	6980	0.3256052619303074
Sumidouro5 - I12943	24203	7780	0.32144775441061024
Sumidouro5 - I8575	23152	7536	0.3255010366275052
Sumidouro5 - I8576	23791	7753	0.325879534277668
Sumidouro5 - Cuncaicha15-03	23778	7682	0.32307174699301877
Sumidouro5 - Cuncaicha15-07	23854	7710	0.3232162320784774
Sumidouro5 - I0038	24461	8002	0.3271329872041209
Sumidouro5 - I0040	23689	7630	0.3220904217147199
Sumidouro5 - I0041	23360	7611	0.32581335616438356
Sumidouro5 - I0238	15782	5088	0.32239259916360413
Sumidouro5 - I0308	22665	7502	0.3309949260975072
Sumidouro5 - I0309	23264	7538	0.32401994497936726
Sumidouro5 - I1748	8390	2730	0.3253873659117998
Sumidouro5 - I1753	24055	7925	0.3294533361047599
Sumidouro5 - I1754	24175	7855	0.3249224405377456
Sumidouro5 - I2230	24131	7872	0.32621938585222326
Sumidouro5 - I2232	9221	2976	0.3227415681596356
Sumidouro5 - I7086	16983	5475	0.3223812047341459
Sumidouro5 - I7090	20156	6711	0.3329529668585037
Sumidouro5 - Lapa01	22438	7028	0.31321864693822976
Sumidouro5 - Lapa05	18361	5878	0.3201350688960296
Sumidouro5 - Lapa14	22796	7267	0.3187839971924899
Sumidouro5 - Lapa15	23406	7327	0.31303939160898914
Sumidouro5 - Lapa22	22642	7426	0.32797456055118807
Sumidouro5 - Lapa24	23686	7483	0.31592501899856457
Sumidouro5 - Lapa25	23230	7358	0.3167455876022385
Sumidouro5 - AM66	7672	2537	0.3306830031282586
Sumidouro5 - AM71	15663	5085	0.3246504501053438
Sumidouro5 - AM73	5825	1889	0.3242918454935622
Sumidouro5 - AM74	22213	7449	0.3353441678296493
Sumidouro5 - MA577	24209	7766	0.32078978892147547
Sumidouro5 - Yaghan890	18644	5972	0.3203175284273761
Sumidouro5 - Yaghan894	23061	7323	0.3175491088851307
Sumidouro5 - Yaghan895	23269	7498	0.32223129485581675
Sumidouro5 - Anzick	24795	8496	0.3426497277676951
Sumidouro6 - Sumidouro7	20271	5961	0.2940654136451088
Sumidouro6 - Sumidouro8	15393	4703	0.30552848697459883
Sumidouro6 - I12354	23455	7466	0.31831166062673205
Sumidouro6 - I12355	22430	7095	0.31631743201069995
Sumidouro6 - I12356	22263	6979	0.31347976463190047
Sumidouro6 - I12357	22065	6937	0.31438930432812145
Sumidouro6 - I12358	23043	7418	0.3219198889033546
Sumidouro6 - I12359	19754	6240	0.31588539030069857
Sumidouro6 - I12360	14704	4729	0.32161316648531013
Sumidouro6 - I12361	15334	4738	0.30898656580148687
Sumidouro6 - I12362	22947	7398	0.32239508432474834
Sumidouro6 - I12363	22595	7027	0.31099800840894004
Sumidouro6 - I12364	17675	5528	0.31275813295615273
Sumidouro6 - I12365	20031	6374	0.3182067794917877
Sumidouro6 - I12366	22099	7067	0.3197882257115707
Sumidouro6 - I12367	20560	6496	0.3159533073929961
Sumidouro6 - I12941	23312	7498	0.321636925188744
Sumidouro6 - I12942	19786	6255	0.316132619023552
Sumidouro6 - I12943	23345	7471	0.3200257014349968
Sumidouro6 - I8575	21952	7006	0.3191508746355685
Sumidouro6 - I8576	22836	7303	0.3198020669118935
Sumidouro6 - Cuncaicha15-03	22809	7156	0.31373580604147483
Sumidouro6 - Cuncaicha15-07	22882	7171	0.31339043789878507
Sumidouro6 - I0038	23725	7711	0.3250158061116965
Sumidouro6 - I0040	22661	7369	0.32518423723577955
Sumidouro6 - I0041	22290	7079	0.3175863615971288
Sumidouro6 - I0238	13386	4349	0.32489167787240403
Sumidouro6 - I0308	21380	6741	0.3152946679139383
Sumidouro6 - I0309	22126	7145	0.3229232577058664
Sumidouro6 - I1748	6321	2060	0.32589780098085747
Sumidouro6 - I1753	23129	7429	0.3211984953953911
Sumidouro6 - I1754	23308	7524	0.3228076197013901
Sumidouro6 - I2230	23279	7493	0.32187808754671593
Sumidouro6 - I2232	7093	2223	0.31340758494290144
Sumidouro6 - I7086	14726	4692	0.3186201276653538
Sumidouro6 - I7090	18216	5943	0.3262516469038208
Sumidouro6 - Lapa01	21109	6505	0.3081623951868871
Sumidouro6 - Lapa05	16295	5080	0.31175207118748083
Sumidouro6 - Lapa14	21561	6713	0.31134919530634014
Sumidouro6 - Lapa15	22315	7004	0.3138695944431996
Sumidouro6 - Lapa22	21331	6747	0.3163002203365993
Sumidouro6 - Lapa24	22653	7058	0.31157021145102193
Sumidouro6 - Lapa25	22063	6716	0.3044010334043421
Sumidouro6 - AM66	5744	1876	0.3266016713091922
Sumidouro6 - AM71	13251	4289	0.3236736850049053
Sumidouro6 - AM73	4146	1291	0.3113844669561023
Sumidouro6 - AM74	20790	6874	0.3306397306397306
Sumidouro6 - MA577	23343	7442	0.3188107783918091
Sumidouro6 - Yaghan890	16454	5140	0.31238604594627445
Sumidouro6 - Yaghan894	21821	6846	0.3137344759635214
Sumidouro6 - Yaghan895	22140	6941	0.31350496838301717
Sumidouro6 - Anzick	24156	8159	0.33776287464812055
Sumidouro7 - Sumidouro8	9754	2952	0.3026450686897683
Sumidouro7 - I12354	20307	6482	0.3192002757669769
Sumidouro7 - I12355	18413	5879	0.31928528756856567
Sumidouro7 - I12356	18106	5736	0.31680106042195955
Sumidouro7 - I12357	17809	5704	0.3202874950867539
Sumidouro7 - I12358	19505	6228	0.3193027428864394
Sumidouro7 - I12359	14460	4588	0.3172890733056708
Sumidouro7 - I12360	8587	2733	0.3182718062187027
Sumidouro7 - I12361	9274	2975	0.32078930342894113
Sumidouro7 - I12362	19343	6247	0.3229592100501473
Sumidouro7 - I12363	18712	6036	0.3225737494655836
Sumidouro7 - I12364	11831	3826	0.3233877102527259
Sumidouro7 - I12365	14885	4798	0.32233792408464895
Sumidouro7 - I12366	17852	5720	0.32041227873627603
Sumidouro7 - I12367	15601	5047	0.32350490353182487
Sumidouro7 - I12941	20006	6456	0.322703189043287
Sumidouro7 - I12942	14494	4651	0.3208914033393128
Sumidouro7 - I12943	20062	6336	0.3158209550393779
Sumidouro7 - I8575	17746	5611	0.31618392877268114
Sumidouro7 - I8576	19136	6241	0.3261392140468227
Sumidouro7 - Cuncaicha15-03	19031	6096	0.32031947874520517
Sumidouro7 - Cuncaicha15-07	19292	6128	0.317644619531412
Sumidouro7 - I0038	20795	6797	0.3268574176484732
Sumidouro7 - I0040	18956	6245	0.32944714074699305
Sumidouro7 - I0041	18208	5929	0.32562609841827767
Sumidouro7 - I0238	7682	2496	0.32491538661806824
Sumidouro7 - I0308	16832	5416	0.3217680608365019
Sumidouro7 - I0309	17928	5773	0.3220102632753235
Sumidouro7 - I1748	2825	897	0.3175221238938053
Sumidouro7 - I1753	19716	6373	0.32324000811523634
Sumidouro7 - I1754	20006	6454	0.32260321903428973
Sumidouro7 - I2230	20009	6628	0.33125093707831477
Sumidouro7 - I2232	3218	1037	0.32224984462399003
Sumidouro7 - I7086	8918	2889	0.3239515586454362
Sumidouro7 - I7090	12572	4091	0.32540566337893734
Sumidouro7 - Lapa01	16446	5032	0.3059710567919251
Sumidouro7 - Lapa05	10409	3253	0.3125180132577577
Sumidouro7 - Lapa14	17140	5426	0.3165694282380397
Sumidouro7 - Lapa15	18310	5675	0.3099399235390497
Sumidouro7 - Lapa22	16831	5389	0.32018299566276515
Sumidouro7 - Lapa24	18914	5944	0.31426456592999896
Sumidouro7 - Lapa25	17889	5499	0.30739560623847056
Sumidouro7 - AM66	2411	800	0.3318125259228536
Sumidouro7 - AM71	7508	2422	0.3225892381459776
Sumidouro7 - AM73	1719	537	0.31239092495637
Sumidouro7 - AM74	15861	5225	0.3294243742513082
Sumidouro7 - MA577	20122	6396	0.31786104760958156
Sumidouro7 - Yaghan890	10691	3383	0.31643438406136004
Sumidouro7 - Yaghan894	17460	5525	0.31643757159221075
Sumidouro7 - Yaghan895	17868	5667	0.31715916722632637
Sumidouro7 - Anzick	21615	7400	0.3423548461716401
Sumidouro8 - I12354	15511	4959	0.31970859390110246
Sumidouro8 - I12355	13090	4119	0.31466768525592054
Sumidouro8 - I12356	12727	3999	0.3142138760116288
Sumidouro8 - I12357	12355	3861	0.31250505868069606
Sumidouro8 - I12358	14471	4570	0.315804021836777
Sumidouro8 - I12359	8942	2825	0.3159248490270633
Sumidouro8 - I12360	4265	1356	0.317936694021102
Sumidouro8 - I12361	4802	1531	0.31882548937942523
Sumidouro8 - I12362	14240	4526	0.31783707865168537
Sumidouro8 - I12363	13419	4278	0.31880169908338923
Sumidouro8 - I12364	6600	2087	0.3162121212121212
Sumidouro8 - I12365	9137	2928	0.3204552916712269
Sumidouro8 - I12366	12461	4015	0.32220528047508223
Sumidouro8 - I12367	9961	3231	0.32436502359200886
Sumidouro8 - I12941	15044	4689	0.31168572188247806
Sumidouro8 - I12942	8812	2825	0.32058556513844755
Sumidouro8 - I12943	15140	4798	0.31690885072655217
Sumidouro8 - I8575	12185	3766	0.3090685268773082
Sumidouro8 - I8576	13913	4456	0.3202760008625027
Sumidouro8 - Cuncaicha15-03	13886	4434	0.31931441739881894
Sumidouro8 - Cuncaicha15-07	14119	4452	0.315319781854239
Sumidouro8 - I0038	16213	5267	0.3248627644482822
Sumidouro8 - I0040	13731	4359	0.31745684946471486
Sumidouro8 - I0041	12891	4211	0.3266620122566131
Sumidouro8 - I0238	3691	1150	0.3115686805743701
Sumidouro8 - I0308	11098	3535	0.31852586051540815
Sumidouro8 - I0309	12494	3979	0.31847286697614857
Sumidouro8 - I1748	1216	390	0.3207236842105263
Sumidouro8 - I1753	14686	4701	0.3201007762494893
Sumidouro8 - I1754	15060	4813	0.31958831341301464
Sumidouro8 - I2230	15073	4908	0.32561533868506604
Sumidouro8 - I2232	1291	432	0.33462432223082883
Sumidouro8 - I7086	4451	1424	0.31992810604358574
Sumidouro8 - I7090	7102	2300	0.32385243593353985
Sumidouro8 - Lapa01	10847	3405	0.31391168064902736
Sumidouro8 - Lapa05	5573	1810	0.32478019020276333
Sumidouro8 - Lapa14	11521	3561	0.30908775279923617
Sumidouro8 - Lapa15	12910	3954	0.30627420604182803
Sumidouro8 - Lapa22	11204	3490	0.3114958943234559
Sumidouro8 - Lapa24	13653	4273	0.3129715080934593
Sumidouro8 - Lapa25	12473	3900	0.3126753788182474
Sumidouro8 - AM66	925	307	0.3318918918918919
Sumidouro8 - AM71	3530	1170	0.3314447592067989
Sumidouro8 - AM73	690	235	0.34057971014492755
Sumidouro8 - AM74	10261	3294	0.3210213429490303
Sumidouro8 - MA577	15262	4913	0.3219106277027912
Sumidouro8 - Yaghan890	5770	1781	0.30866551126516467
Sumidouro8 - Yaghan894	11963	3763	0.31455320571762935
Sumidouro8 - Yaghan895	12485	3933	0.31501802162595116
Sumidouro8 - Anzick	17439	5776	0.3312116520442686
I12354 - I12355	23356	6594	0.2823257407090255
I12354 - I12356	23179	6354	0.2741274429440442
I12354 - I12357	23014	5893	0.25606152776570784
I12354 - I12358	23677	6600	0.2787515310216666
I12354 - I12359	21116	5818	0.2755256677401023
I12354 - I12360	16446	4677	0.284385260853703
I12354 - I12361	17211	4730	0.2748242403114287
I12354 - I12362	23716	7202	0.3036768426378816
I12354 - I12363	23393	6286	0.2687128628222118
I12354 - I12364	19402	5237	0.2699206267395114
I12354 - I12365	21283	5821	0.2735046750927971
I12354 - I12366	22951	6011	0.2619057993115768
I12354 - I12367	21634	5876	0.2716095035592124
I12354 - I12941	23935	6765	0.282640484645916
I12354 - I12942	20909	6048	0.28925343153665883
I12354 - I12943	23947	6735	0.281246085104606
I12354 - I8575	22681	6180	0.27247475860852693
I12354 - I8576	23379	6358	0.27195346250908936
I12354 - Cuncaicha15-03	23556	7197	0.3055272542027509
I12354 - Cuncaicha15-07	23624	7372	0.31205553674229597
I12354 - I0038	24073	7756	0.32218668217505086
I12354 - I0040	23257	7264	0.3123360708603861
I12354 - I0041	22966	7227	0.31468257424018115
I12354 - I0238	14698	4556	0.30997414614233226
I12354 - I0308	22258	6946	0.31206757121035134
I12354 - I0309	22969	7147	0.31115851800252514
I12354 - I1748	7740	2461	0.3179586563307494
I12354 - I1753	23818	7493	0.31459400453438574
I12354 - I1754	23903	7366	0.308162155377986
I12354 - I2230	23811	7362	0.3091848305405065
I12354 - I2232	8788	2833	0.32237141556668186
I12354 - I7086	16034	5031	0.3137707371834851
I12354 - I7090	19382	6281	0.32406356413166854
I12354 - Lapa01	22165	6985	0.315136476426799
I12354 - Lapa05	17852	5733	0.32114048846067667
I12354 - Lapa14	22481	7223	0.32129353676437883
I12354 - Lapa15	23122	7602	0.3287777873886342
I12354 - Lapa22	22319	7103	0.31824902549397377
I12354 - Lapa24	23420	7436	0.3175064047822374
I12354 - Lapa25	22952	7237	0.3153102126176368
I12354 - AM66	6981	2093	0.29981378026070765
I12354 - AM71	15062	4278	0.2840260257601912
I12354 - AM73	5492	1483	0.27002913328477784
I12354 - AM74	21584	6580	0.30485544848035584
I12354 - MA577	23743	6268	0.26399359811312806
I12354 - Yaghan890	18431	5194	0.2818078237751614
I12354 - Yaghan894	22739	6578	0.2892827301112626
I12354 - Yaghan895	23006	6662	0.2895766321829088
I12354 - Anzick	24293	8066	0.33202980282385874
I12355 - I12356	22528	5960	0.2645596590909091
I12355 - I12357	22381	6141	0.27438452258612217
I12355 - I12358	22939	6268	0.2732464362003575
I12355 - I12359	20269	5644	0.27845478316641176
I12355 - I12360	15126	4236	0.2800476001586672
I12355 - I12361	16168	4541	0.28086343394359226
I12355 - I12362	23129	6956	0.3007479787280038
I12355 - I12363	22714	6340	0.27912300783657656
I12355 - I12364	18569	5228	0.28154450966664873
I12355 - I12365	20340	5648	0.2776794493608653
I12355 - I12366	22113	6257	0.28295572740017183
I12355 - I12367	20631	5834	0.28277834326983664
I12355 - I12941	23252	6151	0.2645363839669706
I12355 - I12942	19724	5510	0.27935510038531736
I12355 - I12943	23250	6205	0.26688172043010755
I12355 - I8575	21696	6285	0.2896847345132743
I12355 - I8576	22551	6377	0.28278125138574783
I12355 - Cuncaicha15-03	22888	6967	0.304395316322964
I12355 - Cuncaicha15-07	22936	7155	0.3119550052319498
I12355 - I0038	23323	7350	0.31513956180594266
I12355 - I0040	22329	7003	0.31362801737650586
I12355 - I0041	22006	6963	0.3164137053530855
I12355 - I0238	12834	3997	0.31143836683808634
I12355 - I0308	21265	6615	0.31107453562191395
I12355 - I0309	22198	6941	0.3126858275520317
I12355 - I1748	6454	1998	0.3095754570808801
I12355 - I1753	23112	7124	0.3082381446867428
I12355 - I1754	23249	7016	0.3017764204912039
I12355 - I2230	23027	7089	0.30785599513614453
I12355 - I2232	7668	2376	0.30985915492957744
I12355 - I7086	14195	4478	0.31546319126452976
I12355 - I7090	17816	5646	0.3169061517736866
I12355 - Lapa01	21405	6799	0.31763606633964026
I12355 - Lapa05	16640	5332	0.32043269230769234
I12355 - Lapa14	21600	6708	0.31055555555555553
I12355 - Lapa15	22360	7189	0.32151162790697674
I12355 - Lapa22	21505	6850	0.31853057428505
I12355 - Lapa24	22681	7154	0.3154181914377673
I12355 - Lapa25	22233	7057	0.3174110556380156
I12355 - AM66	5761	1706	0.2961291442457907
I12355 - AM71	13934	3940	0.28276159035452847
I12355 - AM73	4794	1336	0.2786816854401335
I12355 - AM74	20450	6117	0.299119804400978
I12355 - MA577	22956	6464	0.2815821571702387
I12355 - Yaghan890	17726	4774	0.2693219000338486
I12355 - Yaghan894	22003	6024	0.2737808480661728
I12355 - Yaghan895	22262	5921	0.2659689156410026
I12355 - Anzick	23520	7709	0.32776360544217686
I12356 - I12357	22108	6009	0.2718020626017731
I12356 - I12358	22749	6144	0.27007780561782935
I12356 - I12359	19947	5399	0.2706672682608914
I12356 - I12360	14701	3881	0.2639956465546561
I12356 - I12361	15724	4219	0.2683159501399135
I12356 - I12362	22916	6894	0.3008378425554198
I12356 - I12363	22499	6124	0.27218987510556025
I12356 - I12364	18080	4884	0.2701327433628319
I12356 - I12365	20040	5474	0.27315369261477046
I12356 - I12366	21890	5900	0.269529465509365
I12356 - I12367	20396	5531	0.27118062365169643
I12356 - I12941	23078	6108	0.264667648843054
I12356 - I12942	19433	5270	0.2711881850460557
I12356 - I12943	23080	6100	0.26429809358752165
I12356 - I8575	21456	6027	0.2809004474272931
I12356 - I8576	22358	6147	0.27493514625637355
I12356 - Cuncaicha15-03	22709	6916	0.30454885728125414
I12356 - Cuncaicha15-07	22742	7038	0.309471462492305
I12356 - I0038	23176	7329	0.31623230928546775
I12356 - I0040	22110	7035	0.3181818181818182
I12356 - I0041	21833	6699	0.3068291118948381
I12356 - I0238	12441	3899	0.3133992444337272
I12356 - I0308	21046	6504	0.3090373467642307
I12356 - I0309	21934	6742	0.3073766754809884
I12356 - I1748	6192	1906	0.30781653746770027
I12356 - I1753	22911	6939	0.30286761817467595
I12356 - I1754	23065	7004	0.30366355950574464
I12356 - I2230	22873	7137	0.3120272810737551
I12356 - I2232	7278	2336	0.3209672987084364
I12356 - I7086	13883	4317	0.31095584527839804
I12356 - I7090	17499	5624	0.32138979370249726
I12356 - Lapa01	21192	6704	0.31634579086447717
I12356 - Lapa05	16261	5149	0.3166471926695775
I12356 - Lapa14	21386	6763	0.3162349200411484
I12356 - Lapa15	22146	7043	0.3180258285920708
I12356 - Lapa22	21255	6776	0.3187955775111738
I12356 - Lapa24	22511	7146	0.3174448047621163
I12356 - Lapa25	21966	6920	0.31503232268050624
I12356 - AM66	5472	1638	0.2993421052631579
I12356 - AM71	13532	3854	0.28480638486550397
I12356 - AM73	4539	1278	0.28155981493721083
I12356 - AM74	20260	6016	0.29693978282329714
I12356 - MA577	22790	6361	0.27911364633611235
I12356 - Yaghan890	17337	4714	0.27190402030339733
I12356 - Yaghan894	21745	6015	0.2766153138652564
I12356 - Yaghan895	22050	5737	0.2601814058956916
I12356 - Anzick	23377	7737	0.3309663344312786
I12357 - I12358	22549	6095	0.27030023504368267
I12357 - I12359	19620	5108	0.2603465851172273
I12357 - I12360	14360	3877	0.26998607242339834
I12357 - I12361	15347	4095	0.2668273929758259
I12357 - I12362	22716	6842	0.30119739390737804
I12357 - I12363	22285	5815	0.2609378505721337
I12357 - I12364	17830	4706	0.2639371845204711
I12357 - I12365	19702	5176	0.2627144452339864
I12357 - I12366	21691	5672	0.2614909409432484
I12357 - I12367	20131	5256	0.26108986140777907
I12357 - I12941	22923	6384	0.27849757885093573
I12357 - I12942	19120	5314	0.27792887029288704
I12357 - I12943	22900	6362	0.2778165938864629
I12357 - I8575	21207	5655	0.26665723581836187
I12357 - I8576	22127	5732	0.2590500293758756
I12357 - Cuncaicha15-03	22501	6951	0.30891960357317455
I12357 - Cuncaicha15-07	22533	7020	0.3115430701637598
I12357 - I0038	22997	7292	0.3170848371526721
I12357 - I0040	21927	6864	0.3130387193870571
I12357 - I0041	21583	6661	0.3086225269888338
